Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,,
45,116,10901,10/02/2015,17:48:59,17:49:23,24,0.12,28.96,,19:15,28.95,0,
46,122,10901,10/02/2015,19:05:11,19:05:24,13,0.07,29.03,,19:16,28.95,0,
47,122,10901,10/02/2015,19:06:02,19:06:26,24,-0.08,28.95,,19:17,28.95,0,
48,123,10901,10/02/2015,19:20:13,19:22:07,114,0.41,29.36,,19:18,28.95,0,
49,123,10901,10/02/2015,19:23:00,19:23:54,54,0.3,29.66,,19:19,28.95,0,
50,131,10901,10/02/2015,21:05:38,21:09:14,216,0.69,30.35,,19:20,29.36,0.41,
51,131,10901,10/02/2015,21:10:06,21:11:21,75,0.3,30.65,,19:21,29.36,0.41,
52,133,10901,10/02/2015,21:48:25,21:51:46,201,0.7,31.35,,19:22,29.36,0.41,
53,137,10901,10/02/2015,22:39:28,22:42:40,192,0.85,32.2,,19:23,29.66,0.71,
54,137,10901,10/02/2015,22:42:53,22:43:43,50,0.25,32.45,,19:24,29.66,0.71,
55,137,10901,10/02/2015,22:44:08,22:46:34,146,0.66,33.11,,19:25,29.66,0.71,
56,140,10901,10/02/2015,23:20:56,23:23:46,170,0.69,33.8,,19:26,29.66,0.71,
57,140,10901,10/02/2015,23:24:05,23:25:52,107,0.52,34.32,,19:27,29.66,0.71,
58,143,10901,11/02/2015,00:01:17,00:06:01,284,1.04,35.36,,19:28,29.66,0.71,
59,143,10901,11/02/2015,00:06:14,00:08:29,135,0.76,36.12,,19:29,29.66,0.71,
60,146,10901,11/02/2015,00:40:47,00:45:38,291,1.35,37.47,,19:30,29.66,0.71,
61,149,10901,11/02/2015,01:19:50,01:27:05,435,1.81,39.28,,19:31,29.66,0.71,
62,153,10901,11/02/2015,02:17:48,02:29:01,673,3.23,42.51,,19:32,29.66,0.71,
63,153,10901,11/02/2015,02:29:43,02:32:44,181,0.81,43.32,,19:33,29.66,0.71,
64,160,10901,11/02/2015,04:09:00,04:13:40,280,1.15,44.47,,19:34,29.66,0.71,
65,160,10901,11/02/2015,04:13:53,04:15:21,88,0.24,44.71,,19:35,29.66,0.71,
66,165,10901,11/02/2015,05:06:18,05:16:54,636,2.5,47.21,,19:36,29.66,0.71,
67,190,10901,11/02/2015,11:17:40,11:18:00,20,0.1,47.31,,19:37,29.66,0.71,
68,190,10901,11/02/2015,11:20:00,11:21:24,84,0.64,47.95,,19:38,29.66,0.71,
69,190,10901,11/02/2015,11:21:38,11:21:51,13,0.12,48.07,,19:39,29.66,0.71,
70,190,10901,11/02/2015,11:22:39,11:23:00,21,0.22,48.29,,19:40,29.66,0.71,
71,190,10901,11/02/2015,11:23:15,11:23:38,23,0.17,48.46,,19:41,29.66,0.71,
72,204,10901,11/02/2015,14:33:13,14:33:54,41,0.16,48.62,,19:42,29.66,0.71,
73,210,10901,11/02/2015,16:07:29,16:07:35,6,0.05,48.67,,19:43,29.66,0.71,
74,211,10901,11/02/2015,16:08:07,16:10:24,137,0.91,49.58,,19:44,29.66,0.71,
75,211,10901,11/02/2015,16:10:42,16:10:59,17,0.15,49.73,,19:45,29.66,0.71,
76,211,10901,11/02/2015,16:11:20,16:11:46,26,0.17,49.9,,19:46,29.66,0.71,
77,211,10901,11/02/2015,16:12:09,16:13:01,52,0.34,50.24,,,,,
78,223,10901,11/02/2015,19:01:30,19:01:34,4,0.03,50.27,,,,,
79,223,10901,11/02/2015,19:06:32,19:08:13,101,0.72,50.99,,,,,
80,223,10901,11/02/2015,19:08:36,19:10:26,110,0.75,51.74,,,,,
81,223,10901,11/02/2015,19:10:38,19:11:17,39,0.23,51.97,,,,,
82,225,10901,11/02/2015,19:39:03,19:42:37,214,1.25,53.22,,,,,
83,225,10901,11/02/2015,19:43:03,19:43:11,8,0.04,53.26,,,,,
84,226,10901,11/02/2015,19:44:18,19:44:37,19,0.16,53.42,,,,,
85,234,10901,11/02/2015,21:47:08,21:47:17,9,0.06,53.48,,,,,
86,235,10901,11/02/2015,21:47:41,21:53:27,346,2.21,55.69,,,,,
87,235,10901,11/02/2015,21:54:02,21:55:59,117,0.7,56.39,,,,,
88,237,10901,11/02/2015,22:19:46,22:24:27,281,1.95,58.34,,,,,
89,237,10901,11/02/2015,22:24:39,22:25:14,35,0.25,58.59,,,,,
90,245,10901,12/02/2015,00:23:55,00:24:08,13,0.06,58.65,,,,,
91,245,10901,12/02/2015,00:24:36,00:25:40,64,0.48,59.13,,,,,
92,246,10901,12/02/2015,00:32:40,00:33:42,62,0.37,59.5,,,,,
93,249,10901,12/02/2015,01:10:15,01:15:01,286,2.13,61.63,,,,,
94,249,10901,12/02/2015,01:15:16,01:16:26,70,0.39,62.02,,,,,
95,255,10901,12/02/2015,02:34:06,02:37:58,232,1.85,63.87,,,,,
96,255,10901,12/02/2015,02:38:17,02:38:53,36,0.2,64.07,,,,,
97,256,10901,12/02/2015,02:53:55,02:54:19,24,0.11,64.18,,,,,
98,259,10901,12/02/2015,03:33:50,03:34:00,10,0.03,64.21,,,,,
99,259,10901,12/02/2015,03:34:13,03:35:41,88,0.59,64.8,,,,,
100,263,10901,12/02/2015,04:29:25,04:32:07,162,1,65.8,,,,,
101,263,10901,12/02/2015,04:36:12,04:36:29,17,0.06,65.86,,,,,
102,266,10901,12/02/2015,05:24:05,05:25:45,100,0.69,66.55,,,,,
103,267,10901,12/02/2015,05:26:13,05:32:05,352,1.82,68.37,,,,,
104,268,10901,12/02/2015,05:40:26,05:42:19,113,0.73,69.1,,,,,
105,285,10901,12/02/2015,09:49:31,09:49:46,15,0.06,69.16,,,,,
106,285,10901,12/02/2015,09:52:21,09:52:24,3,0.02,69.18,,,,,
107,288,10901,12/02/2015,10:28:09,10:28:15,6,0.03,69.21,,,,,
108,288,10901,12/02/2015,10:28:57,10:29:59,62,0.39,69.6,,,,,
109,288,10901,12/02/2015,10:30:22,10:30:28,6,0.04,69.64,,,,,
110,288,10901,12/02/2015,10:32:16,10:32:58,42,0.19,69.83,,,,,
111,288,10901,12/02/2015,10:35:47,10:35:51,4,0.04,69.87,,,,,
112,288,10901,12/02/2015,10:37:05,10:39:01,116,0.68,70.55,,,,,
113,309,10901,12/02/2015,15:37:54,15:38:01,7,0.06,70.61,,,,,
114,309,10901,12/02/2015,15:39:29,15:39:42,13,-0.04,70.57,,,,,
115,311,10901,12/02/2015,15:58:03,15:59:57,114,0.79,71.36,,,,,
116,311,10901,12/02/2015,16:00:09,16:01:00,51,0.39,71.75,,,,,
117,311,10901,12/02/2015,16:01:17,16:01:51,34,0.31,72.06,,,,,
118,323,10901,12/02/2015,18:55:01,18:55:26,25,0.04,72.1,,,,,
119,323,10901,12/02/2015,18:55:49,18:56:13,24,-0.07,72.03,,,,,
120,324,10901,12/02/2015,19:01:54,19:02:07,13,0.06,72.09,,,,,
121,324,10901,12/02/2015,19:05:57,19:07:49,112,0.7,72.79,,,,,
122,324,10901,12/02/2015,19:11:58,19:12:23,25,0.17,72.96,,,,,
123,325,10901,12/02/2015,19:12:54,19:15:03,129,0.75,73.71,,,,,
124,327,10901,12/02/2015,19:47:33,19:48:56,83,0.42,74.13,,,,,
125,327,10901,12/02/2015,19:49:10,19:50:58,108,0.6,74.73,,,,,
126,327,10901,12/02/2015,19:51:11,19:51:36,25,0.12,74.85,,,,,
127,336,10901,12/02/2015,21:52:01,21:52:17,16,0.1,74.95,,,,,
128,336,10901,12/02/2015,21:52:51,21:57:15,264,1.36,76.31,,,,,
129,340,10901,12/02/2015,22:54:18,22:54:35,17,0.07,76.38,,,,,
130,340,10901,12/02/2015,22:55:17,22:56:46,89,0.4,76.78,,,,,
131,341,10901,12/02/2015,22:57:47,23:04:30,403,2,78.78,,,,,
132,344,10901,12/02/2015,23:53:16,23:55:22,126,0.65,79.43,,,,,
133,344,10901,12/02/2015,23:55:37,23:56:24,47,0.18,79.61,,,,,
134,346,10901,13/02/2015,00:16:12,00:16:58,46,0.27,79.88,,,,,
135,346,10901,13/02/2015,00:17:15,00:18:08,53,0.3,80.18,,,,,
136,348,10901,13/02/2015,00:48:22,00:53:22,300,1.8,81.98,,,,,
137,352,10901,13/02/2015,01:47:57,01:52:34,277,1.81,83.79,,,,,
138,353,10901,13/02/2015,01:52:48,01:53:45,57,0.33,84.12,,,,,
139,353,10901,13/02/2015,01:53:58,01:57:45,227,1.49,85.61,,,,,
140,353,10901,13/02/2015,01:58:03,02:00:35,152,1,86.61,,,,,
141,366,10901,13/02/2015,05:07:42,05:11:33,231,1.25,87.86,,,,,
142,367,10901,13/02/2015,05:11:54,05:13:50,116,0.53,88.39,,,,,
143,370,10901,13/02/2015,06:04:01,06:06:56,175,0.82,89.21,,,,,
144,371,10901,13/02/2015,06:07:15,06:10:40,205,1.2,90.41,,,,,
145,371,10901,13/02/2015,06:10:53,06:11:58,65,0.25,90.66,,,,,
146,383,10901,13/02/2015,09:09:17,09:09:32,15,0.04,90.7,,,,,
147,383,10901,13/02/2015,09:10:22,09:10:48,26,-0.05,90.65,,,,,
148,385,10901,13/02/2015,09:31:03,09:31:08,5,0.02,90.67,,,,,
149,385,10901,13/02/2015,09:31:50,09:31:56,6,0.02,90.69,,,,,
150,395,10901,13/02/2015,12:04:15,12:04:50,35,0.21,90.9,,,,,
151,395,10901,13/02/2015,12:05:03,12:05:20,17,0.14,91.04,,,,,
152,396,10901,13/02/2015,12:11:38,12:12:54,76,0.37,91.41,,,,,
153,396,10901,13/02/2015,12:13:06,12:13:10,4,0.02,91.43,,,,,
154,396,10901,13/02/2015,12:13:46,12:14:58,72,0.52,91.95,,,,,
155,396,10901,13/02/2015,12:15:11,12:15:59,48,0.32,92.27,,,,,
156,403,10901,13/02/2015,13:53:29,13:53:50,21,0.05,92.32,,,,,
157,403,10901,13/02/2015,13:54:07,13:54:12,5,-0.05,92.27,,,,,
